set_id,set_name,release_year,theme_id,num_parts,num_figs,retail_price,num_unique_figs,set_rating,retire_month,retire_price,pop_price,Unnamed: 12,Name,Year,Theme,Theme_Group,Subtheme,Category,Packaging,Num_Instructions,Availability,Pieces,Minifigures,Owned,Rating,USD_MSRP,Total_Quantity,Current_Price
41379-1,Heartlake City Restaurant,2019,494,640,0,54.99,0,4.6,Mar-21,47.71,51.83,,Heartlake City Restaurant,2019,Friends,Modern day,Heartlake City,Normal,Box,2,Retail,624.0,3.0,1263.0,4.2,59.99,1.0,39.99
41380-1,Lighthouse Rescue Center,2019,494,622,0,54.99,0,4.7,Feb-21,54.73,60.04,,Lighthouse Rescue Center,2019,Friends,Modern day,Beach,Normal,Box,4,Retail,602.0,2.0,1413.0,4.2,59.99,7.0,38.99
42090-1,Getaway Truck,2019,1,128,0,17.99,0,4.5,Nov-21,21.22,17.64,,Getaway Truck,2019,Technic,Technical,,Normal,Box,4,Retail,128.0,,1829.0,3.3,19.99,0.0,
42091-1,Police Pursuit,2019,1,120,0,17.99,0,4.7,Nov-20,18.08,20.82,,Police Pursuit,2019,Technic,Technical,,Normal,Box,4,Retail,120.0,,1829.0,3.6,19.99,2.0,14.9925
42094-1,Tracked Loader,2019,1,827,0,54.99,0,4.7,Jan-20,87.08,108.14,,Tracked Loader,2019,Technic,Technical,,Normal,Box,4,Retail,827.0,,1954.0,3.6,79.99,1.0,152.991
42095-1,Remote-Controlled Stunt Racer,2019,1,324,0,69.99,0,4.8,Jan-22,110.62,111.11,,Remote-Controlled Stunt Racer,2019,Technic,Technical,,Normal,Box,4,Retail,324.0,,4366.0,3.9,99.99,3.0,154.0
42097-1,Compact Crawler Crane,2019,1,920,0,79.99,0,4.7,Oct-20,94.45,103.94,,Compact Crawler Crane,2019,Technic,Technical,,Normal,Box,4,Retail,920.0,,1946.0,3.8,99.99,2.0,139.99
42098-1,Car Transporter,2019,1,2493,0,139.99,0,4.8,Mar-21,191.37,199.38,,Car Transporter,2019,Technic,Technical,,Normal,Box,7,Retail,2493.0,,3970.0,4.1,179.99,10.0,285.0
42100-1,Liebherr R 9800 Excavator,2019,1,4108,0,399.99,0,4.8,Dec-21,441.68,490.83,,Liebherr R 9800,2019,Technic,Technical,Licensed,Normal,Box,4,Retail,4108.0,,4907.0,4.5,449.99,10.0,614.736
60207-1,Sky Police Drone Chase,2019,61,192,3,17.99,1,4.5,Dec-20,28.13,24.39,,Sky Police Drone Chase,2019,City,Modern day,Sky Police,Normal,Box,4,Retail,192.0,3.0,2880.0,3.6,29.99,4.0,14.99
60208-1,Sky Police Parachute Arrest,2019,61,218,3,24.99,3,4.5,Nov-20,29.16,33.63,,Parachute Arrest,2019,City,Modern day,Sky Police,Normal,Box,4,Retail,218.0,4.0,1701.0,3.6,39.99,4.0,28.0
60209-1,Sky Police Diamond Heist,2019,61,400,3,44.99,3,4.7,Mar-20,56.07,62.38,,Diamond Heist,2019,City,Modern day,Sky Police,Normal,Box,6,Retail,400.0,4.0,1374.0,3.9,59.99,3.0,50.0
60210-1,Sky Police Air Base,2019,61,529,5,69.99,4,4.4,Jan-21,69.37,69.84,,Air Base,2019,City,Modern day,Sky Police,Normal,Box,10,Retail,529.0,6.0,1158.0,3.7,89.99,0.0,
60213-1,Dock Side Fire,2019,58,98,2,14.99,1,4.5,Dec-20,22.79,20.21,,Dock Side Fire,2019,City,Modern day,Fire,Normal,Box,2,Retail,97.0,2.0,2478.0,3.3,19.99,5.0,18.29
60216-1,Downtown Fire Brigade,2019,58,943,7,89.99,5,4.7,Nov-21,102.37,91.49,,Downtown Fire Brigade,2019,City,Modern day,Fire,Normal,Box,14,Retail,943.0,7.0,2386.0,4.0,99.99,8.0,80.0
60217-1,Fire Plane,2019,58,363,1,34.99,1,4.7,Dec-20,46.78,59.9,,Fire Plane,2019,City,Modern day,Fire,Normal,Box,6,Retail - limited,363.0,3.0,1137.0,3.7,59.99,3.0,59.99
60222-1,Snow Groomer,2019,52,197,2,17.99,0,4.8,Dec-20,20.78,20.41,,Snow Groomer,2019,City,Modern day,Traffic,Normal,Box,2,Retail,197.0,2.0,5992.0,4.0,19.99,16.0,38.0
60225-1,Rover Testing Drive,2019,679,202,2,17.99,0,4.7,Feb-21,30.18,32.84,,Rover Testing Drive,2019,City,Modern day,Mars Exploration,Normal,Box,4,Retail,202.0,2.0,4839.0,4.0,29.99,3.0,24.99
60226-1,Mars Research Shuttle,2019,679,273,2,24.99,1,4.6,Dec-21,37.27,38.04,,Mars Research Shuttle,2019,City,Modern day,Mars Exploration,Normal,Box,6,Retail,273.0,2.0,6632.0,4.1,39.99,17.0,32.0
60227-1,Lunar Space Station,2019,679,412,5,44.99,4,4.7,Nov-20,52.63,57.93,,Lunar Space Station,2019,City,Modern day,Mars Exploration,Normal,Box,8,Retail,412.0,5.0,4378.0,4.1,59.99,3.0,60.0
60232-1,Garage Center,2019,52,234,4,34.99,3,4.5,Dec-20,47.9,46.2,,Garage Center,2019,City,Modern day,Town,Normal,Box,4,Retail,234.0,4.0,961.0,3.8,49.99,4.0,40.0
60233-1,Donut Shop Opening,2019,52,790,10,79.99,8,4.8,Jan-21,89.52,93.26,,Donut Shop Opening,2019,City,Modern day,Town,Normal,Box,12,Retail,790.0,10.0,3971.0,4.1,89.99,7.0,80.0
60234-1,People Pack - Fun Fair,2019,52,184,14,34.99,13,4.7,Dec-20,37.23,38.86,,People Pack - Fun Fair,2019,City,Modern day,General,Normal,Box,2,Retail,183.0,14.0,6907.0,4.0,39.99,19.0,33.25
70419-1,Wrecked Shrimp Boat,2019,676,311,4,24.99,2,4.7,Dec-20,25.82,29.79,,Wrecked Shrimp Boat,2019,Hidden Side,Action/Adventure,,Normal,Box,2,Retail,310.0,4.0,8694.0,4.1,29.99,34.0,33.9403
70420-1,Graveyard Mystery,2019,676,336,4,24.99,1,4.8,Mar-21,32.67,32.47,,Graveyard Mystery,2019,Hidden Side,Action/Adventure,,Normal,Box,2,Retail,335.0,4.0,6972.0,4.0,29.99,18.0,32.0
70421-1,El Fuego's Stunt Truck,2019,676,429,4,34.99,3,4.6,Dec-20,33.18,33.46,,El Fuego's Stunt Truck,2019,Hidden Side,Action/Adventure,,Normal,Box,2,Retail,428.0,4.0,3506.0,3.7,39.99,8.0,23.99
70422-1,Shrimp Shack Attack,2019,676,580,5,44.99,3,4.7,Dec-20,50.39,42.85,,Shrimp Shack Attack,2019,Hidden Side,Action/Adventure,,Normal,Box,2,Retail,579.0,5.0,5383.0,4.2,49.99,14.0,49.95
70423-1,Paranormal Intercept Bus 3000,2019,676,690,5,54.99,3,4.7,Feb-21,54.45,51.69,,Paranormal Intercept Bus 3000,2019,Hidden Side,Action/Adventure,,Normal,Box,2,Retail,689.0,5.0,5988.0,4.1,59.99,23.0,49.99
70424-1,Ghost Train Express,2019,676,699,6,69.99,3,4.7,Oct-20,71.22,80.76,,Ghost Train Express,2019,Hidden Side,Action/Adventure,,Normal,Box,2,Retail,698.0,6.0,4161.0,4.0,79.99,17.0,79.0
70425-1,Newbury Haunted High School,2019,676,1475,8,109.99,4,4.8,Oct-20,112.79,135.54,,Newbury Haunted High School,2019,Hidden Side,Action/Adventure,,Normal,Box,2,Retail,1474.0,8.0,4426.0,4.1,129.99,13.0,129.99
70663-1,Spinjitzu Nya & Wu,2019,435,227,2,15.99,0,4.9,Jan-20,15.79,21.64,,Spinjitzu Nya & Wu,2019,Ninjago,Action/Adventure,Spinjitzu,Normal,Box,2,Retail,227.0,2.0,834.0,4.1,19.99,1.0,22.4339
70664-1,Spinjitzu Lloyd vs. Garmadon,2019,435,208,2,15.99,0,4.9,Jan-20,15.28,24.6,,Spinjitzu Lloyd vs. Garmadon,2019,Ninjago,Action/Adventure,Spinjitzu,Normal,Box,2,Retail,208.0,2.0,1387.0,4.0,19.99,2.0,33.25
70665-1,The Samurai Mech,2019,435,154,3,14.99,0,4.9,Dec-20,14.77,19.44,,The Samurai Mech,2019,Ninjago,Action/Adventure,General,Normal,Box,2,Retail,154.0,3.0,4134.0,3.9,14.99,7.0,24.99
70666-1,The Golden Dragon,2019,435,171,3,17.99,2,4.8,Nov-20,20.79,29.41,,The Golden Dragon,2019,Ninjago,Action/Adventure,The Final Battle,Normal,Box,2,Retail,171.0,3.0,4449.0,3.8,19.99,6.0,26.1728
70667-1,Kai's Blade Cycle & Zane's Snowmobile,2019,435,377,4,24.99,0,4.8,Jun-20,27.28,43.93,,Kai's Blade Cycle & Zane's Snowmobile,2019,Ninjago,Action/Adventure,Rise of the Snakes,Normal,Box,4,Retail,376.0,4.0,1855.0,3.9,29.99,2.0,60.0
70668-1,Jay's Storm Fighter,2019,435,490,4,34.99,0,4.8,Nov-20,44.26,58.25,,Jay's Storm Fighter,2019,Ninjago,Action/Adventure,Rise of the Snakes,Normal,Box,2,Retail,490.0,4.0,2788.0,4.1,39.99,7.0,67.2548
70670-1,Monastery of Spinjitzu,2019,435,1080,1,79.99,1,4.8,Nov-20,84.69,119.41,,Monastery of Spinjitzu,2019,Ninjago,Action/Adventure,General,Normal,Box,2,Retail,1070.0,8.0,3240.0,4.5,79.99,7.0,134.3804
70671-1,Lloyd's Journey,2019,435,82,2,12.99,1,4.7,Jul-20,13.73,21.8,,Lloyd's Journey,2019,Ninjago,Action/Adventure,Secrets of the Forbidden Spinjitzu,Normal,Box,2,Retail,81.0,2.0,4099.0,3.9,14.99,22.0,19.75
70672-1,Cole's Dirt Bike,2019,435,221,3,17.99,0,4.8,Jan-21,18.34,30.96,,Cole's Dirt Bike,2019,Ninjago,Action/Adventure,Secrets of the Forbidden Spinjitzu,Normal,Box,2,Retail,212.0,3.0,2515.0,3.9,19.99,4.0,31.59
70674-1,Fire Fang,2019,435,469,4,39.99,2,4.8,Feb-21,35.36,63.1,,Fire Fang,2019,Ninjago,Action/Adventure,Secrets of the Forbidden Spinjitzu,Normal,Box,2,Retail,463.0,4.0,2693.0,4.3,39.99,7.0,66.9678
70675-1,Katana 4x4,2019,435,461,5,44.99,2,4.7,Dec-20,49.87,49.27,,Katana 4X4,2019,Ninjago,Action/Adventure,Secrets of the Forbidden Spinjitzu,Normal,Box,2,Retail,450.0,5.0,1356.0,3.8,49.99,6.0,56.95
70678-1,Castle of the Forsaken Emperor,2019,435,1223,7,89.99,2,4.9,Dec-20,107.5,154.79,,Castle of the Forsaken Emperor,2019,Ninjago,Action/Adventure,Secrets of the Forbidden Spinjitzu,Normal,Box,2,Retail,1218.0,7.0,1518.0,4.1,99.99,4.0,179.99
70679-1,The Ultra Dragon,2019,435,952,6,79.99,0,4.8,Nov-20,96.08,120.35,,The Ultra Dragon,2019,Ninjago,Action/Adventure,Rise of the Snakes,Normal,Box,2,Retail - limited,951.0,6.0,1526.0,4.4,84.99,6.0,146.9279
70820-1,Movie Maker,2019,670,482,6,44.99,5,4.5,Jan-20,41.88,42.61,,LEGO Movie Maker,2019,The LEGO Movie 2,Licensed,Miscellaneous,Normal,Box,2,Retail,482.0,6.0,1710.0,3.3,49.99,17.0,24.95
70821-1,Emmet and Benny's 'Build and Fix' Workshop!,2019,670,125,2,17.99,0,4.5,Jul-20,16.71,20.34,,Emmet and Benny's 'Build and Fix' Workshop!,2019,The LEGO Movie 2,Licensed,,Normal,Box,2,Retail,117.0,2.0,3941.0,3.7,19.99,19.0,17.0
70823-1,Emmet's Thricycle!,2019,670,174,1,12.99,0,4.7,Jan-20,12.91,12.84,,Emmet's Thricycle!,2019,The LEGO Movie 2,Licensed,,Normal,Box,2,Retail,174.0,1.0,5379.0,3.7,14.99,10.0,10.0
70824-1,Introducing Queen Watevra Wa'Nabi,2019,670,115,3,17.99,3,4.4,Mar-20,16.6,14.27,,Introducing Queen Watevra Wa'Nabi,2019,The LEGO Movie 2,Licensed,,Normal,Box,2,Retail,115.0,4.0,5610.0,3.7,19.99,12.0,12.0
70825-1,Queen Watevra's Build Whatever Box!,2019,670,455,0,34.99,0,4.4,Mar-20,25.16,27.29,,Queen Watevra's Build Whatever Box!,2019,The LEGO Movie 2,Licensed,,Normal,Box,12,Retail,455.0,,2194.0,3.9,39.99,4.0,20.0
70827-1,Ultrakatty & Warrior Lucy!,2019,670,348,2,24.99,0,4.6,Dec-20,26.94,29.11,,Ultrakatty & Warrior Lucy!,2019,The LEGO Movie 2,Licensed,,Normal,Box,3,Retail,348.0,2.0,5255.0,4.1,29.99,23.0,30.0
70829-1,Emmet and Lucy's Escape Buggy!,2019,670,550,4,44.99,2,4.6,Jan-20,35.76,45.24,,Emmet and Lucy's Escape Buggy!,2019,The LEGO Movie 2,Licensed,,Normal,Box,3,Retail,550.0,4.0,3394.0,3.8,49.99,6.0,48.5263
70830-1,Sweet Mayhem's Systar Starship!,2019,670,502,3,59.99,1,4.6,Jan-20,56.9,52.75,,Sweet Mayhem's Systar Starship!,2019,The LEGO Movie 2,Licensed,,Normal,Box,2,Retail,502.0,3.0,3710.0,4.3,69.99,29.0,45.0
70832-1,Emmet's Builder Box!,2019,670,131,1,24.99,0,4.7,Nov-20,27.07,27.48,,Emmet's Builder Box!,2019,The LEGO Movie 2,Licensed,,Normal,Plastic box,2,Retail,125.0,1.0,929.0,0.0,29.99,1.0,37.3279
70833-1,Lucy's Builder Box!,2019,670,147,2,24.99,1,4.6,Oct-20,22.94,24.95,,Lucy's Builder Box!,2019,The LEGO Movie 2,Licensed,,Normal,Plastic box,2,Retail,141.0,2.0,1004.0,3.2,29.99,2.0,29.8623
70836-1,Battle-Ready Batman and MetalBeard,2019,670,168,2,17.99,0,4.7,Jan-20,14.77,16.78,,Battle-Ready Batman and MetalBeard,2019,The LEGO Movie 2,Licensed,,Normal,Box,2,Retail,168.0,2.0,5501.0,3.8,19.99,24.0,17.0
70838-1,Queen Watevra's 'So-Not-Evil' Space Palace,2019,670,997,5,94.99,0,4.6,Mar-20,86.53,66.45,,Queen Watevra's ‘So-Not-Evil' Space Palace,2019,The LEGO Movie 2,Licensed,,Normal,Box,2,Retail,995.0,5.0,1855.0,3.8,99.99,6.0,64.99
70839-1,The Rexcelsior!,2019,670,1826,4,139.99,0,4.9,Jun-20,129.22,157.17,,The Rexcelsior!,2019,The LEGO Movie 2,Licensed,,Normal,Box,2,Retail,1826.0,4.0,1948.0,4.0,149.99,7.0,150.0
70842-1,Emmet's Triple-Decker Couch Mech,2019,670,312,3,24.99,1,4.8,Oct-20,32.06,33.37,,Emmet's Triple-Decker Couch Mech,2019,The LEGO Movie 2,Licensed,,Normal,Box,4,Retail,312.0,3.0,2316.0,3.9,29.99,11.0,35.0
70849-1,Wyld-Mayhem Star Fighter,2019,670,405,4,44.99,0,4.6,Sep-20,40.06,47.37,,Wyld-Mayhem Star Fighter,2019,The LEGO Movie 2,Licensed,,Normal,Box,2,Retail,405.0,4.0,1025.0,3.6,49.99,2.0,37.99
71044-1,Disney Train and Station,2019,608,2927,5,299.99,0,4.8,Dec-21,380.17,431.81,,Disney Train and Station,2019,Disney,Licensed,Disney Parks,Normal,Box,8,LEGO exclusive,2925.0,5.0,6283.0,4.2,329.99,18.0,439.992
75232-1,Kylo Ren & Sith Trooper,2019,610,240,0,17.99,0,4.9,Sep-20,19.31,22.47,,Kylo Ren & Sith Trooper,2019,BrickHeadz,Licensed,Star Wars,Normal,Box,4,Retail,240.0,,5177.0,4.0,19.99,52.0,28.0508
75235-1,X-Wing Starfighter Trench Run,2019,158,132,4,24.99,0,4.8,Nov-20,34.94,31.8,,X-wing Starfighter Trench Run,2019,Star Wars,Licensed,Episode IV,Normal,Box,2,Retail,132.0,3.0,2926.0,3.2,29.99,7.0,36.0
75236-1,Duel on Starkiller Base,2019,158,191,2,17.99,1,4.8,Jun-20,18.11,24.98,,Duel on Starkiller Base,2019,Star Wars,Licensed,The Force Awakens,Normal,Box,2,Retail,191.0,2.0,6390.0,3.7,19.99,10.0,25.9339
75237-1,TIE Fighter Attack,2019,158,77,2,17.99,0,4.8,May-20,21.57,32.89,,TIE Fighter Attack,2019,Star Wars,Licensed,Episode IV,Normal,Box,2,Retail,77.0,2.0,3614.0,3.5,19.99,4.0,16.4346
75240-1,Major Vonreg's TIE Fighter,2019,158,496,4,64.99,0,4.9,Jan-21,64.46,73.99,,Major Vonreg's TIE Fighter,2019,Star Wars,Licensed,Resistance,Normal,Box,2,Retail,496.0,4.0,5896.0,4.1,69.99,10.0,99.99
75241-1,Action Battle Echo Base Defense,2019,158,504,6,54.99,4,4.6,Dec-20,56.73,50.54,,Action Battle Echo Base Defense,2019,Star Wars,Licensed,Episode V,Normal,Box,2,Retail,504.0,6.0,2580.0,3.5,59.99,4.0,50.0
75242-1,Black Ace TIE Interceptor,2019,158,396,3,44.99,2,4.7,Dec-20,52.11,50.45,,Black Ace TIE Interceptor,2019,Star Wars,Licensed,Resistance,Normal,Box,2,Retail,396.0,3.0,4488.0,3.8,49.99,9.0,54.4987
75243-1,Slave I - 20th Anniversary Edition,2019,158,1007,6,109.99,3,4.9,Nov-20,123.27,172.21,,Slave I - 20th Anniversary Edition,2019,Star Wars,Licensed,Episode V,Normal,Box,10,Retail,1007.0,5.0,13813.0,4.5,119.99,34.0,180.0
75244-1,Tantive IV,2019,158,1772,6,179.99,2,5.0,Dec-20,217.62,216.61,,Tantive IV,2019,Star Wars,Licensed,Episode IV,Normal,Box,10,LEGO exclusive,1768.0,6.0,10793.0,4.4,199.99,38.0,274.99
75246-1,Death Star Cannon,2019,158,159,2,17.99,0,4.6,Dec-21,16.9,20.1,,Death Star Cannon,2019,Star Wars,Licensed,Episode IV,Normal,Box,2,Retail,159.0,2.0,7901.0,3.5,19.99,21.0,17.99
75247-1,Rebel A-Wing Starfighter,2019,158,62,2,11.99,0,4.7,Jan-20,13.55,19.38,,Rebel A-wing Starfighter,2019,Star Wars,Licensed,Episode VI,Normal,Box,2,Retail,62.0,2.0,2917.0,3.2,14.99,7.0,24.0
75248-1,Resistance A-Wing Starfighter,2019,158,269,2,24.99,0,4.7,Mar-21,24.71,30.14,,Resistance A-wing Starfighter,2019,Star Wars,Licensed,The Rise of Skywalker,Normal,Box,2,Retail,269.0,2.0,11444.0,4.0,29.99,41.0,28.1568
75249-1,Resistance Y-Wing Starfighter,2019,158,578,5,59.99,3,4.7,Nov-21,58.95,60.44,,Resistance Y-wing Starfighter,2019,Star Wars,Licensed,The Rise of Skywalker,Normal,Box,2,Retail,578.0,5.0,10903.0,4.1,69.99,31.0,52.0
75250-1,Pasaana Speeder Chase,2019,158,373,4,44.99,2,4.6,Jul-21,32.91,35.16,,Pasaana Speeder Chase,2019,Star Wars,Licensed,The Rise of Skywalker,Normal,Box,2,Retail,373.0,4.0,6374.0,3.7,39.99,13.0,36.5
75253-1,Droid Commander,2019,158,1177,0,179.99,0,4.7,Feb-21,177.15,204.59,,Droid Commander,2019,Star Wars,Licensed,Boost,Normal,Box,5,Retail,1177.0,,2790.0,3.7,199.99,4.0,180.0
75254-1,AT-ST Raider,2019,158,540,4,49.99,2,4.8,Mar-22,40.95,38.26,,AT-ST Raider,2019,Star Wars,Licensed,The Mandalorian,Normal,Box,2,Retail,540.0,4.0,17918.0,4.0,49.99,63.0,30.0
75256-1,Kylo Ren's Shuttle,2019,158,1005,6,99.99,4,4.6,Nov-21,124.38,147.19,,Kylo Ren's Shuttle,2019,Star Wars,Licensed,The Rise of Skywalker,Normal,Box,2,Retail,1005.0,6.0,9912.0,4.5,129.99,31.0,164.99
75258-1,Anakin's Podracer - 20th Anniversary Edition,2019,158,279,3,24.99,2,4.8,Jan-21,32.48,32.67,,Anakin's Podracer – 20th Anniversary Edition,2019,Star Wars,Licensed,Episode I,Normal,Box,10,Retail,279.0,3.0,15599.0,4.0,29.99,60.0,40.0
75261-1,Clone Scout Walker - 20th Anniversary Edition,2019,158,250,5,24.99,3,4.9,Apr-20,47.95,59.55,,Clone Scout Walker  – 20th Anniversary Edition,2019,Star Wars,Licensed,Episode III,Normal,Box,10,Retail,250.0,5.0,11894.0,4.1,29.99,44.0,55.0
75810-1,The Upside Down,2019,680,2287,8,179.99,0,4.9,Jan-22,235.76,335.28,,The Upside Down,2019,Stranger Things,Licensed,,Normal,Box,20,LEGO exclusive,2287.0,8.0,10286.0,4.5,199.99,40.0,399.0
75890-1,Ferrari F40 Competizione,2019,601,212,1,12.99,1,4.6,Sep-21,17.23,18.14,,Ferrari F40 Competizione,2019,Speed Champions,Licensed,Ferrari,Normal,Box,2,Retail,198.0,1.0,12587.0,4.0,14.99,52.0,19.0
75892-1,McLaren Senna,2019,601,222,1,12.99,1,4.8,Aug-21,17.57,17.06,,McLaren Senna,2019,Speed Champions,Licensed,McLaren,Normal,Box,2,Retail,219.0,1.0,14270.0,4.1,14.99,137.0,18.0025
75893-1,2018 Dodge Challenger SRT Demon and 1970 Dodge Charger R/T,2019,601,485,3,34.99,0,4.8,Jul-21,29.88,32.83,,2018 Dodge Challenger SRT Demon and 1970 Dodge Charger R/T,2019,Speed Champions,Licensed,Dodge,Normal,Box,4,Retail,478.0,3.0,8352.0,4.1,29.99,38.0,31.0
75894-1,1967 Mini Cooper S Rally and 2018 MINI John Cooper Works Buggy,2019,601,496,4,44.99,0,4.8,Nov-20,40.28,50.55,,1967 Mini Cooper S Rally and 2018 MINI John Cooper Works Buggy,2019,Speed Champions,Licensed,Mini,Normal,Box,2,Retail,481.0,4.0,5962.0,4.0,49.99,14.0,59.8235
75895-1,1974 Porsche 911 Turbo 3.0,2019,601,180,1,12.99,1,4.8,Jul-21,20.8,21.5,,1974 Porsche 911 Turbo 3.0,2019,Speed Champions,Licensed,Porsche,Normal,Box,2,Retail,180.0,1.0,14216.0,4.2,14.99,183.0,24.04
75934-1,Dilophosaurus on the Loose,2019,602,168,3,19.99,2,4.7,Nov-20,20.84,26.26,,Dilophosaurus on the Loose,2019,Jurassic World,Licensed,Legend of Isla Nublar,Normal,Box,2,Retail,168.0,3.0,3392.0,3.6,19.99,10.0,25.0
75936-1,Jurassic Park: T. rex Rampage,2019,602,3120,6,219.99,5,4.8,Oct-21,284.42,278.36,,Jurassic Park: T. rex Rampage,2019,Jurassic World,Licensed,Jurassic Park,Normal,Box,12,LEGO exclusive,3120.0,6.0,5126.0,4.5,249.99,7.0,350.0
75937-1,Triceratops Rampage,2019,602,447,4,54.99,3,4.8,Nov-20,51.7,73.51,,Triceratops Rampage,2019,Jurassic World,Licensed,Legend of Isla Nublar,Normal,Box,2,Retail,447.0,4.0,2669.0,3.9,59.99,4.0,59.95
75938-1,T. rex vs Dino-Mech Battle,2019,602,716,4,79.99,2,4.8,Jan-21,93.19,146.96,,T. rex vs Dino-Mech Battle,2019,Jurassic World,Licensed,Legend of Isla Nublar,Normal,Box,4,Retail,716.0,4.0,1794.0,4.0,89.99,8.0,159.99
75945-1,Expecto Patronum,2019,246,121,4,19.99,1,4.8,Jan-21,21.43,23.73,,Expecto Patronum,2019,Harry Potter,Licensed,Prisoner of Azkaban,Normal,Box,2,Retail,121.0,4.0,14443.0,3.9,19.99,27.0,24.0
75946-1,Hungarian Horntail Triwizard Challenge,2019,246,265,4,29.99,0,4.8,Nov-20,28.53,35.35,,Hungarian Horntail Triwizard Challenge,2019,Harry Potter,Licensed,Goblet of Fire,Normal,Box,2,Retail,265.0,4.0,9423.0,3.7,29.99,17.0,34.4
75947-1,Hagrid's Hut: Buckbeak's Rescue,2019,246,496,6,49.99,3,4.8,Nov-21,50.56,59.97,,Hagrid's Hut: Buckbeak's Rescue,2019,Harry Potter,Licensed,Prisoner of Azkaban,Normal,Box,2,Retail,496.0,6.0,14585.0,4.2,59.99,56.0,49.99
75957-1,The Knight Bus,2019,246,403,3,34.99,2,4.8,Jan-22,46.23,45.55,,The Knight Bus,2019,Harry Potter,Licensed,Prisoner of Azkaban,Normal,Box,2,Retail,403.0,3.0,14849.0,4.1,39.99,74.0,39.0
75958-1,Beauxbatons' Carriage: Arrival at Hogwarts,2019,246,431,4,44.99,0,4.8,Jan-21,43.6,54.04,,Beauxbatons' Carriage: Arrival at Hogwarts ,2019,Harry Potter,Licensed,Goblet of Fire,Normal,Box,2,Retail,430.0,4.0,8674.0,4.0,49.99,30.0,66.5
75965-1,The Rise of Voldemort,2019,246,186,6,19.99,0,4.9,Jan-21,24.05,29.16,,The Rise of Voldemort,2019,Harry Potter,Licensed,Goblet of Fire,Normal,Box,2,Retail,184.0,6.0,12710.0,4.2,19.99,29.0,31.95
75970-1,Tracer vs. Widowmaker,2019,669,129,2,12.99,0,4.5,Jan-20,11.83,15.45,,Tracer vs. Widowmaker,2019,Overwatch,Licensed,,Normal,Box,2,Retail,129.0,2.0,4626.0,3.9,14.99,29.0,18.6756
75971-1,Hanzo vs. Genji,2019,669,198,3,24.99,0,4.6,Jan-20,16.62,20.58,,Hanzo vs. Genji,2019,Overwatch,Licensed,,Normal,Box,2,Retail,197.0,3.0,3678.0,3.8,19.99,31.0,49.99
75972-1,Dorado Showdown,2019,669,419,3,29.99,2,4.5,Jan-20,22.36,31.05,,Dorado Showdown,2019,Overwatch,Licensed,,Normal,Box,4,Retail,419.0,3.0,3855.0,3.9,29.99,26.0,35.0
75973-1,D.Va & Reinhardt,2019,669,455,2,34.99,0,4.8,Aug-20,29.77,47.45,,D.Va & Reinhardt,2019,Overwatch,Licensed,,Normal,Box,4,Retail,455.0,2.0,4500.0,4.2,39.99,24.0,99.97
75974-1,Bastion,2019,669,602,0,54.99,0,4.9,Sep-20,46.24,73.16,,Bastion,2019,Overwatch,Licensed,,Normal,Box,2,Retail,602.0,,2973.0,4.3,49.99,8.0,120.0
75977-1,Junkrat & Roadhog,2019,669,380,2,44.99,0,4.7,Feb-22,52.25,63.74,,Junkrat & Roadhog,2019,Overwatch,Licensed,,Normal,Box,4,Retail,380.0,2.0,2627.0,4.1,49.99,21.0,69.99
76114-1,Spider-Man's Spider Crawler,2019,706,426,4,34.99,3,4.8,Nov-20,35.71,48.27,,Spider-Man's Spider Crawler ,2019,Marvel Super Heroes,Licensed,Spider-Man,Normal,Box,2,Retail,418.0,4.0,3542.0,3.8,39.99,11.0,62.6082
76117-1,Batman Mech vs. Poison Ivy Mech,2019,697,394,4,34.99,0,4.8,Jan-20,36.11,44.42,,Batman Mech vs. Poison Ivy Mech ,2019,DC Comics Super Heroes,Licensed,Batman,Normal,Box,2,Retail,375.0,4.0,2205.0,3.5,39.99,7.0,62.33
76118-1,Mr. Freeze Batcycle Battle,2019,697,212,3,19.99,1,4.8,Jul-20,21.93,30.41,,Mr. Freeze Batcycle Battle,2019,DC Comics Super Heroes,Licensed,Batman,Normal,Box,2,Retail,200.0,3.0,2802.0,3.8,19.99,4.0,28.0
76119-1,Batmobile: Pursuit of The Joker,2019,697,352,2,24.99,0,4.9,Jan-21,28.88,42.64,,Batmobile: Pursuit of The Joker,2019,DC Comics Super Heroes,Licensed,Batman,Normal,Box,2,Retail,342.0,2.0,7199.0,4.2,29.99,9.0,50.0
76120-1,Batman Batwing and The Riddler Heist,2019,697,501,4,49.99,2,4.7,Jan-21,54.73,58.98,,Batwing and The Riddler Heist,2019,DC Comics Super Heroes,Licensed,Batman,Normal,Box,2,Retail,489.0,4.0,2851.0,4.1,49.99,9.0,84.99
76122-1,Batcave Clayface Invasion,2019,697,1073,6,94.99,3,4.8,Dec-20,81.88,108.47,,Batcave Clayface Invasion,2019,DC Comics Super Heroes,Licensed,Batman,Normal,Box,2,Retail,1038.0,6.0,2010.0,4.2,99.99,5.0,127.0495
76124-1,War Machine Buster,2019,702,362,4,29.99,2,4.7,Jan-21,27.89,34.1,,War Machine Buster,2019,Marvel Super Heroes,Licensed,Avengers: Endgame,Normal,Box,2,Retail,362.0,4.0,7608.0,3.9,34.99,19.0,28.99
